CountryOrTerritory	ReportingYear	UpdateTime	StationLocalId	SamplingPointLocalId	SamplingPoint_Latitude	SamplingPoint_Longitude	Pollutant	AggregationType	Namespace	Unit	BeginPosition	EndPosition	Validity	Verification	DataCoverage	DataCapture	TimeCoverage	AQValue
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW122	SPO.DE_DEBW122_PM10_BaP_dataGroup3	47.9882	7.85992	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	1.92455085
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN084	SPO.DE_DESN084_PM10_BaP_dataGroup3	51.026294	13.731608	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	1.904
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN061	SPO.DE_DESN061_PM10_BaP_dataGroup3	51.06493	13.741397	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.041
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN061	SPO.DE_DESN061_PM10_BaP_dataGroup3	51.06493	13.741397	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	1.733
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN074	SPO.DE_DESN074_PM10_BaP_dataGroup3	50.659097	13.465078	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	0.056
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN074	SPO.DE_DESN074_PM10_BaP_dataGroup3	50.659097	13.465078	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	0.041
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN020	SPO.DE_DESN020_PM10_BaP_dataGroup3	51.155801	14.973958	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.266
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBE051	SPO.DE_DEBE051_PM10_BaP_dataGroup3	52.644169	13.483079	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.63005479	99.72290859	98.90410959	0.326388
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN017	SPO.DE_DESN017_PM10_BaP_dataGroup3	50.9163	13.346826	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	1.246
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN077	SPO.DE_DESN077_PM10_BaP_dataGroup3	51.335872	12.334686	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	0.165
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN083	SPO.DE_DESN083_PM10_BaP_dataGroup3	50.84574	12.903367	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	23.01369863	100	23.01369863	0.111
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBB044	SPO.DE_DEBB044_PM10_BaP_dataGroup3	51.756476	14.327998	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	56.02739726	99.75609756	56.16438356	0.538215
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEBW107	SPO.DE_DEBW107_PM10_BaP_dataGroup3	48.507703	9.051178	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	0.00579058
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DERP022	SPO.DE_DERP022_PM10_BaP_dataGroup3	49.842136	7.866208	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	48.49315068	100	48.49315068	1.98
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DESN017	SPO.DE_DESN017_PM10_BaP_dataGroup3	50.9163	13.346826	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.15068493	100	33.15068493	0.103
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHE063	SPO.DE_DEHE063_PM10_BaP_dataGroup3	49.643238	8.642	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.60273973	100	32.60273973	2.13658648
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEUB005	SPO.DE_DEUB005_PM10_BaP_dataGroup3	52.800773	10.756733	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	0.165411
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEHB005	SPO.DE_DEHB005_PM10_BaP_dataGroup3	53.562455	8.569405	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	0.107698
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DEST075	SPO.DE_DEST075_PM10_BaP_dataGroup3	51.475164	11.983406	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.87643836	32.87643836	100	0.261511
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW082	SPO.DE_DENW082_PM10_BaP_dataGroup2	51.21311	6.782565	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.7260274	100	99.7260274	0.1210989
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW116	SPO.DE_DENW116_PM10_BaP_dataGroup3	51.342561	6.670195	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.7110411	96.7110411	100	0.0932
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW338	SPO.DE_DENW338_PM10_BaP_dataGroup2	51.485492	6.735431	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.7260274	100	99.7260274	0.01
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW131	SPO.DE_DENW131_PM10_BaP_dataGroup2	51.506217	6.746857	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.43835616	100	96.43835616	0.01
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW131	SPO.DE_DENW131_PM10_BaP_dataGroup2	51.506217	6.746857	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.43835616	100	96.43835616	0.1
Germany	2015	0001-01-01T00:00:00Z	STA.DE_DENW008	SPO.DE_DENW008_PM10_BaP_dataGroup3	51.536911	7.457463	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.7110411	96.7110411	100	0.128101
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0021A	SPO-EE0021A_05029_100	58.370556	26.734722	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	15.61643836	100	15.61643836	0.03
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0021A	SPO-EE0021A_05029_100	58.370556	26.734722	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	15.61643836	100	15.61643836	0.62
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0019A	SPO-EE0019A_05029_100	59.40972519	27.27862167	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	0.12915254
Estonia	2015	0001-01-01T00:00:00Z	STA-EE0022A	SPO-EE0022A_05029_100	59.37615967	28.17916679	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	EE.EERC.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	0.19711864
Spain	2015	0001-01-01T00:00:00Z	STA_ES1560A	SP_18087007_27_M	37.1961	-3.61266	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.07
Spain	2015	0001-01-01T00:00:00Z	STA_ES1560A	SP_18087007_27_M	37.1961	-3.61266	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES1845A	SP_04032005_27_M	36.99678	-1.89535	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES1845A	SP_04032005_27_M	36.99678	-1.89535	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.2
Spain	2015	0001-01-01T00:00:00Z	STA_ES1253A	SP_23010002_27_M	38.09293	-3.78392	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	15.06849315	100	15.06849315	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES1845A	SP_04032005_27_M	36.99678	-1.89535	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1366A	SP_36038008_27_M	42.40472222	-8.67027777	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.15068493	100	13.15068493	0.12
Spain	2015	0001-01-01T00:00:00Z	STA_ES1366A	SP_36038008_27_M	42.40472222	-8.67027777	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.15068493	100	13.15068493	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1366A	SP_36038008_27_M	42.40472222	-8.67027777	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.15068493	100	13.15068493	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES0094A	SP_15070006_27_M	43.40555555	-7.98888888	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.054
Spain	2015	0001-01-01T00:00:00Z	STA_ES0008R	SP_33036999_27_M	43.43917	-4.85	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.52054795	100	34.52054795	0
Spain	2015	0001-01-01T00:00:00Z	STA_ES0001R	SP_45153999_27_M	39.54694	-4.35056	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.64383562	100	41.64383562	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES0001R	SP_45153999_27_M	39.54694	-4.35056	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.64383562	100	41.64383562	0.00085526
Spain	2015	0001-01-01T00:00:00Z	STA_ES0001R	SP_45153999_27_M	39.54694	-4.35056	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.64383562	100	41.64383562	0
Spain	2015	0001-01-01T00:00:00Z	STA_ES0001R	SP_45153999_27_M	39.54694	-4.35056	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.64383562	100	41.64383562	0
Spain	2015	0001-01-01T00:00:00Z	STA_ES1826A	SP_46190005_27_M	39.55138888	-0.46083333	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.95890411	100	10.95890411	0.04
Spain	2015	0001-01-01T00:00:00Z	STA_ES1635A	SP_03014006_27_M	38.35944444	-0.47194444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.23287671	100	11.23287671	0.04
Spain	2015	0001-01-01T00:00:00Z	STA_ES1635A	SP_03014006_27_M	38.35944444	-0.47194444	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	11.23287671	100	11.23287671	0.42
Spain	2015	0001-01-01T00:00:00Z	STA_ES1834A	SP_12040015_27_M	39.98888888	-0.02611111	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	12.87671233	100	12.87671233	0.53
Spain	2015	0001-01-01T00:00:00Z	STA_ES1752A	SP_28148004_27_M	40.455	-3.48417	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	32.87671233	100	32.87671233	0.55
Spain	2015	0001-01-01T00:00:00Z	STA_ES1697A	SP_20069005_27_M	43.30944444	-2.01111111	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	24.38356164	100	24.38356164	0.08696235
Spain	2015	0001-01-01T00:00:00Z	STA_ES0118A	SP_28079008_27_M	40.42166666	-3.68222222	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.24657534	100	14.24657534	0.15134615
Spain	2015	0001-01-01T00:00:00Z	STA_ES1279A	SP_13071015_27_M	38.68198	-4.08858	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	6.02739726	100	6.02739726	0.037
Spain	2015	0001-01-01T00:00:00Z	STA_ES1279A	SP_13071015_27_M	38.68198	-4.08858	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	6.02739726	100	6.02739726	0.2653409
Spain	2015	0001-01-01T00:00:00Z	STA_ES1819A	SP_06083001_27_M	38.9075	-6.33806	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	5.47945205	100	5.47945205	0.06
Spain	2015	0001-01-01T00:00:00Z	STA_ES1557A	SP_15041001_27_M	43.25972222	-8.555	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	20	100	20	0.14630136
Spain	2015	0001-01-01T00:00:00Z	STA_ES1285A	SP_27033001_27_M	43.53611111	-7.74027777	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.054
Spain	2015	0001-01-01T00:00:00Z	STA_ES1285A	SP_27033001_27_M	43.53611111	-7.74027777	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.054
Spain	2015	0001-01-01T00:00:00Z	STA_ES0712A	SP_11008001_27_M	36.17538	-5.48083	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.69863014	100	13.69863014	0.01
Spain	2015	0001-01-01T00:00:00Z	STA_ES0712A	SP_11008001_27_M	36.17538	-5.48083	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.69863014	100	13.69863014	0.043
Spain	2015	0001-01-01T00:00:00Z	STA_ES1750A	SP_29067006_27_M	36.71964	-4.4475	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	13.42465753	100	13.42465753	0.02
Spain	2015	0001-01-01T00:00:00Z	STA_ES1831A	SP_07054001_27_M	38.93492	1.43181	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1831A	SP_07054001_27_M	38.93492	1.43181	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1247A	SP_07026002_27_M	38.90648	1.43537	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1827A	SP_07010001_27_M	39.67766	2.68665	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	8.21917808	100	8.21917808	0.004
Spain	2015	0001-01-01T00:00:00Z	STA_ES1131A	SP_38038010_27_M	28.462173	-16.261895	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	3.83561644	100	3.83561644	0.08571
Spain	2015	0001-01-01T00:00:00Z	STA_ES1555A	SP_08307006_27_M	41.22409156	1.726292388	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.06
Spain	2015	0001-01-01T00:00:00Z	STA_ES1851A	SP_08022006_27_M	42.09791019	1.848237224	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.23188679
Spain	2015	0001-01-01T00:00:00Z	STA_ES1348A	SP_25051001_27_M	42.36831811	1.776783258	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	28.21917808	100	28.21917808	3.78
Spain	2015	0001-01-01T00:00:00Z	STA_ES1348A	SP_25051001_27_M	42.36831811	1.776783258	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	28.21917808	100	28.21917808	0.13
Spain	2015	0001-01-01T00:00:00Z	STA_ES1559A	SP_17022002_27_M	41.95932842	3.037425681	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES0041A	SP_48020006_27_M	43.26111111	-2.94472222	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	25.75342466	100	25.75342466	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1425A	SP_41091016_27_M	37.37525	-6.00558	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.16438356	100	16.16438356	0.35
Spain	2015	0001-01-01T00:00:00Z	STA_ES1615A	SP_10037001_27_M	39.47278	-6.36028	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	5.47945205	100	5.47945205	0.0125
Spain	2015	0001-01-01T00:00:00Z	STA_ES1891A	SP_08096014_27_M	41.5986669	2.287117688	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	28.76712329	100	28.76712329	2.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1740A	SP_31201013_27_M	42.81222	-1.64	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	12.60273973	100	12.60273973	0.569
Spain	2015	0001-01-01T00:00:00Z	STA_ES1740A	SP_31201013_27_M	42.81222	-1.64	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	12.60273973	100	12.60273973	0.0905
Spain	2015	0001-01-01T00:00:00Z	STA_ES1740A	SP_31201013_27_M	42.81222	-1.64	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	12.60273973	100	12.60273973	0.092
Spain	2015	0001-01-01T00:00:00Z	STA_ES0691A	SP_08019004_27_M	41.40388185	2.204522594	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.09589041	100	41.09589041	0.05
Spain	2015	0001-01-01T00:00:00Z	STA_ES1555A	SP_08307006_27_M	41.22409156	1.726292388	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.10547169
Spain	2015	0001-01-01T00:00:00Z	STA_ES1397A	SP_08112003_27_M	42.0032765	2.287271914	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	29.04109589	100	29.04109589	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES1856A	SP_08019054_27_M	41.4260772	2.147992032	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.36986301	100	41.36986301	0.55
Spain	2015	0001-01-01T00:00:00Z	STA_ES1856A	SP_08019054_27_M	41.4260772	2.147992032	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	41.36986301	100	41.36986301	0.08847682
Spain	2015	0001-01-01T00:00:00Z	STA_ES1754A	SP_43044003_27_M	40.64300475	0.288445976	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.79452055	100	14.79452055	0.14
Spain	2015	0001-01-01T00:00:00Z	STA_ES1095A	SP_07032002_27_M	39.89092	4.252975	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	1.36986301	100	1.36986301	0.035
Spain	2015	0001-01-01T00:00:00Z	STA_ES1258A	SP_21050001_27_M	37.28156	-6.83384	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	14.52054795	100	14.52054795	0.19
Spain	2015	0001-01-01T00:00:00Z	STA_ES1393A	SP_04013004_27_M	36.84133	-2.44672	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	16.43835616	100	16.43835616	0.35
Spain	2015	0001-01-01T00:00:00Z	STA_ES1624A	SP_03065006_27_M	38.24222222	-0.68277777	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	10.68493151	100	10.68493151	0.04
